User_ID,Screen_Time_hr,Working_Hours,Study_Hours,Break_Time_min,Social_Media_Usage_hr
2638,6.7,1,5,52,2.1
2639,5.3,8,0,65,1.4
2640,10.2,0,4,30,5.1
2641,6.4,6,0,49,2.9
2642,6.7,8,0,66,3.8
2643,3.3,0,4,62,2.2
2644,6.0,0,5,55,2.8
2645,10.3,1,5,58,5.3
2646,8.8,0,4,48,5.2
2647,3.8,8,0,78,1.8
2648,7.0,8,2,78,2.4
2649,11.3,8,1,79,5.2
2650,4.7,7,0,57,2.7
2651,10.3,7,1,73,5.2
2652,7.9,9,2,118,3.2
2653,5.9,8,3,84,2.1
2654,11.7,0,5,26,5.2
2655,9.4,0,8,82,5.4
2656,5.5,8,0,82,2.4
2657,4.4,6,0,61,2.1
2658,10.8,7,0,70,5.3
2659,8.1,7,0,68,4.0
2660,2.8,7,1,72,1.7
2661,6.6,7,0,61,2.9
2662,6.7,9,0,76,2.9
2663,9.9,7,0,61,4.1
2664,4.8,7,0,60,2.4
2665,6.8,8,2,108,4.4
2666,3.3,8,2,88,2.2
2667,3.7,8,2,77,1.0
2668,10.0,9,1,83,4.8
2669,7.5,8,0,96,3.1
2670,6.2,11,0,78,2.6
2671,5.0,6,1,54,2.5
2672,11.7,1,5,50,5.0
2673,6.9,6,0,37,2.9
2674,7.9,0,7,64,2.9
2675,11.9,9,2,100,5.3
2676,9.7,8,0,61,4.4
2677,6.1,0,2,41,3.2
2678,7.8,1,4,51,2.3
2679,6.3,8,0,62,3.0
2680,7.8,8,0,69,2.8
2681,8.6,8,1,103,2.3
2682,11.8,2,4,53,6.0
2683,9.5,9,3,104,4.6
2684,9.1,6,0,69,5.4
2685,3.4,0,2,26,1.9
2686,5.5,7,1,84,3.0
2687,5.2,9,0,75,1.1
2688,3.5,9,0,78,2.1
2689,10.8,7,0,61,4.8
2690,10.2,7,0,64,4.4
2691,10.0,0,0,10,4.7
2692,4.2,7,1,86,2.1
2693,8.2,1,1,22,3.4
2694,7.5,0,4,46,4.1
2695,8.3,9,0,83,3.6
2696,10.0,7,2,79,5.9
2697,3.4,6,1,41,1.4
2698,4.3,8,3,99,2.0
2699,5.2,9,0,67,2.5
2700,7.0,9,2,101,2.8
2701,8.1,2,6,80,4.3
2702,5.4,9,0,78,3.0
2703,3.5,7,0,42,0.3
2704,7.3,0,3,17,2.3
2705,3.1,0,7,75,0.0
2706,6.0,0,0,10,2.1
2707,2.9,1,5,63,0.4
2708,4.6,1,1,19,1.9
2709,3.5,0,5,52,1.9
2710,6.7,6,0,56,4.8
2711,4.7,7,2,75,1.4
2712,3.0,9,2,98,1.7
2713,5.3,7,0,74,3.5
2714,11.0,8,3,85,4.5
2715,10.5,7,0,64,6.0
2716,10.9,10,0,78,5.6
2717,6.2,2,6,78,2.2
2718,10.8,7,0,72,4.6
2719,11.5,7,0,57,6.0
2720,11.6,6,1,67,4.5
2721,3.7,0,0,21,0.8
2722,10.3,9,0,70,4.3
2723,5.7,0,6,47,2.0
2724,6.8,8,1,79,4.3
2725,8.7,7,3,72,3.7
2726,9.7,0,1,22,3.8
2727,11.0,11,0,96,3.9
2728,11.6,9,2,105,4.2
2729,9.8,9,0,93,3.2
2730,4.8,8,0,64,3.5
2731,7.3,1,6,64,3.8
2732,5.8,8,0,69,3.6
2733,10.7,6,0,58,5.9
2734,7.2,2,2,27,3.3
2735,10.6,8,0,77,4.5
2736,11.8,8,0,78,6.0
2737,5.2,8,1,75,3.2
2738,2.8,4,5,57,1.4
2739,4.5,8,1,71,1.1
2740,8.6,5,0,43,4.0
2741,10.2,8,0,69,4.3
2742,9.6,7,0,61,2.8
2743,10.1,2,2,25,4.4
2744,11.3,9,1,87,4.2
2745,4.6,0,6,63,0.9
2746,3.0,0,7,57,1.1
2747,5.6,8,0,68,2.4
2748,10.6,9,0,77,4.6
2749,9.4,9,0,91,4.6
2750,2.8,0,5,42,1.6
2751,4.0,7,1,73,1.9
2752,11.3,7,0,68,5.0
2753,7.2,9,3,96,4.2
2754,8.6,9,2,82,3.2
2755,3.4,8,0,69,0.4
2756,8.0,9,0,55,3.8
2757,10.5,0,4,43,3.6
2758,11.1,7,0,53,5.0
2759,6.8,8,0,63,3.6
2760,8.1,7,1,91,3.4
2761,9.4,8,0,72,4.1
2762,6.3,7,0,59,3.7
2763,5.3,1,6,60,2.2
2764,3.3,2,5,68,1.3
2765,4.4,8,2,84,1.9
2766,11.8,1,6,51,6.0
2767,10.8,8,0,68,4.3
2768,5.8,8,0,71,2.7
2769,10.4,0,2,31,3.6
2770,9.8,7,0,73,3.4
2771,11.7,7,1,62,5.9
2772,2.9,7,1,77,0.7
2773,8.0,0,3,31,3.8
2774,9.2,7,0,62,3.8
2775,10.4,9,0,65,6.0
2776,10.1,7,0,47,5.1
2777,5.1,0,6,52,2.4
2778,9.2,6,1,68,4.4
2779,10.2,6,0,53,3.7
2780,7.4,0,1,19,3.5
2781,7.3,8,0,44,3.0
2782,6.7,8,0,73,4.0
2783,4.5,8,3,104,2.0
2784,10.4,1,3,33,4.1
2785,7.3,7,0,68,4.3
2786,3.8,5,2,64,1.3
2787,11.2,8,0,61,4.3
2788,10.5,7,0,59,4.9
2789,6.5,1,5,63,2.7
2790,9.9,0,6,44,4.2
2791,4.1,7,0,75,1.0
2792,11.7,9,0,92,4.6
2793,3.3,0,4,34,1.2
2794,10.9,7,1,73,3.8
2795,12.0,10,1,98,5.0
2796,5.3,7,0,46,3.0
2797,10.2,9,1,88,4.4
2798,11.2,9,0,49,3.8
2799,11.5,8,0,75,5.8
2800,9.3,7,0,49,3.1
2801,8.4,7,1,81,4.2
2802,3.5,5,0,42,1.8
2803,7.0,7,0,57,2.1
2804,6.2,9,0,79,2.5
2805,2.7,8,0,63,2.0
2806,5.2,4,4,62,2.0
2807,9.6,6,0,67,3.3
2808,5.4,7,0,67,3.1
2809,2.8,8,0,81,1.0
2810,9.8,1,5,58,5.4
2811,10.2,0,8,63,4.5
2812,2.8,0,5,50,1.1
2813,10.4,8,1,77,4.7
2814,10.1,2,5,58,4.6
2815,8.4,7,0,72,2.8
2816,2.9,0,3,37,0.4
2817,11.5,4,5,80,4.4
2818,3.5,0,3,28,2.8
2819,9.3,2,8,94,3.1
2820,9.8,8,0,66,3.9
2821,11.5,7,0,67,5.2
2822,11.5,7,1,80,4.6
2823,5.1,1,4,48,2.8
2824,4.7,2,4,63,2.0
2825,6.4,8,0,77,2.8
2826,11.4,0,1,10,5.8
2827,9.4,0,4,46,2.9
2828,11.2,10,0,78,4.1
2829,4.6,9,1,88,2.8
2830,3.1,2,4,63,0.7
2831,2.7,9,0,84,0.5
2832,3.2,0,5,47,2.0
2833,10.5,7,0,61,3.9
2834,10.8,0,6,69,4.6
2835,11.2,9,1,103,4.7
2836,6.4,0,6,59,3.4
2837,6.9,0,3,12,3.6
2838,4.3,1,6,50,2.1
2839,6.7,6,0,52,3.9
2840,4.0,7,0,72,1.1
2841,8.4,0,2,26,3.4
2842,2.7,8,1,94,2.7
2843,6.6,7,0,68,3.4
2844,11.9,10,0,92,6.0
2845,11.9,1,5,37,6.0
2846,9.8,8,1,78,5.4
2847,5.3,0,6,60,3.1
2848,4.4,0,0,10,1.6
2849,2.8,0,8,64,0.3
2850,6.5,10,3,111,3.7
2851,6.9,8,1,73,4.3
2852,3.3,6,1,60,2.2
2853,10.7,8,0,66,5.2
2854,8.7,0,6,65,5.1
2855,6.1,7,0,75,3.0
2856,10.6,1,6,73,3.9
2857,6.4,8,0,43,3.4
2858,10.6,8,0,68,5.1
2859,7.2,0,1,24,3.1
2860,8.5,1,5,53,3.9
2861,3.5,1,6,67,2.8
2862,5.0,0,5,47,2.8
2863,8.7,2,3,41,4.5
2864,6.4,0,5,55,2.4
2865,3.8,8,0,61,0.6
2866,4.0,0,2,21,2.4
2867,9.2,7,2,79,3.3
2868,9.0,7,0,51,4.7
2869,9.3,8,0,71,3.1
2870,9.4,7,1,69,4.7
2871,11.6,7,1,65,6.0
2872,11.7,9,0,76,5.9
2873,6.6,0,3,29,2.9
2874,9.9,8,0,61,5.4
2875,9.5,8,0,65,4.0
2876,4.1,7,0,63,1.6
2877,9.9,8,0,83,5.4
2878,10.5,10,2,92,3.9
2879,2.9,7,1,63,0.9
2880,7.5,1,2,29,3.1
2881,4.9,9,1,100,2.5
2882,11.4,9,0,70,5.7
2883,3.3,0,8,56,0.8
2884,8.8,0,7,67,3.8
2885,8.7,0,4,42,4.1
2886,3.6,8,2,85,1.9
2887,9.8,1,4,48,6.0
2888,5.1,7,0,50,3.5
2889,9.1,8,0,73,3.8
2890,4.9,8,0,82,2.0
2891,6.2,7,2,87,3.2
2892,5.6,7,0,70,3.3
2893,8.2,5,1,75,4.0
2894,8.4,1,4,42,4.0
2895,7.5,9,0,75,4.0
2896,3.9,9,0,68,2.1
2897,8.6,7,1,88,3.4
2898,4.8,8,0,71,2.3
2899,6.6,1,1,31,3.4
2900,11.9,8,2,85,6.0
2901,10.5,0,4,32,4.9
2902,5.1,7,0,57,3.0
2903,4.6,10,0,80,2.0
2904,7.9,9,0,66,2.6
2905,3.3,2,4,36,1.4
2906,7.1,8,2,88,1.6
2907,6.8,5,0,52,3.4
2908,11.9,1,1,32,4.7
2909,2.8,8,0,79,0.0
2910,10.8,8,2,77,3.9
2911,11.4,9,1,103,5.4
2912,8.7,9,1,92,3.1
2913,7.6,9,0,80,3.0
2914,3.9,6,0,60,1.9
2915,9.0,8,0,56,3.4
2916,9.6,8,1,75,4.5
2917,9.1,7,0,72,4.9
2918,3.3,1,2,23,1.3
2919,10.0,0,4,37,4.6
2920,4.7,0,6,46,3.4
2921,5.0,8,0,86,2.5
2922,6.2,7,0,81,3.0
2923,8.8,7,0,56,5.5
2924,7.9,0,7,82,3.6
2925,9.2,0,0,10,4.2
2926,8.8,5,2,62,4.6
2927,9.2,7,2,75,3.9
2928,5.3,7,1,77,1.7
2929,9.0,8,0,50,2.1
2930,10.1,0,7,79,5.9
2931,3.0,4,6,83,0.8
2932,11.4,1,5,45,5.0
2933,3.0,7,1,62,0.2
2934,9.7,6,0,46,4.7
2935,8.6,7,1,62,4.8
2936,5.5,9,1,97,3.7
2937,7.0,9,3,89,4.0
2938,11.2,0,6,48,5.1
2939,10.6,0,6,60,5.9
2940,6.0,7,0,78,2.4
2941,6.2,8,0,65,3.2
2942,4.5,9,0,82,2.0
2943,6.5,7,1,83,3.3
2944,8.7,0,2,34,3.4
2945,6.8,7,1,74,1.3
2946,9.4,7,2,97,5.3
2947,10.2,1,7,73,3.4
2948,5.5,7,2,86,3.1
2949,8.8,0,4,30,5.9
2950,7.7,0,8,49,2.9
2951,3.5,0,3,33,2.0
2952,5.3,8,2,100,2.4
2953,3.7,7,0,66,1.7
2954,10.1,8,3,94,4.8
2955,9.1,9,0,70,5.2
2956,10.1,8,1,73,4.1
2957,8.6,2,5,67,5.1
2958,7.4,7,2,86,3.4
2959,7.0,9,0,105,2.7
2960,5.7,8,1,71,1.0
2961,10.8,7,0,61,5.0
2962,6.9,8,0,68,2.7
2963,4.5,0,7,77,1.7
2964,9.6,10,1,89,4.6
2965,5.7,6,1,40,2.0
2966,4.6,1,4,56,2.2
2967,10.0,0,2,10,4.4
2968,6.8,2,8,94,4.1
2969,4.4,8,2,53,2.2
2970,8.9,8,2,94,4.2
2971,10.3,0,2,26,4.3
2972,6.3,7,0,71,2.9
2973,4.7,9,0,65,3.1
2974,2.7,4,0,50,1.6
2975,10.7,0,2,27,5.7
2976,6.8,1,6,62,4.0
2977,10.9,6,0,39,5.0
2978,9.2,1,5,63,5.2
2979,7.2,9,2,94,2.7
2980,9.1,0,0,10,4.6
2981,5.5,8,0,76,3.7
2982,4.4,9,0,65,1.3
2983,3.9,9,0,93,2.1
2984,11.2,10,2,94,4.6
2985,9.6,8,0,74,5.4
2986,11.4,6,3,75,5.5
2987,9.8,9,1,75,5.1
2988,6.2,0,5,46,2.3
2989,11.4,1,7,74,5.0
2990,8.1,8,0,69,2.1
2991,11.4,7,0,61,4.2
2992,4.5,8,0,84,2.4
2993,6.0,6,0,50,3.0
2994,6.1,1,7,86,1.8
2995,2.6,7,0,64,1.3
2996,9.1,8,1,79,4.1
2997,11.0,8,0,71,6.0
2998,11.2,8,0,69,6.0
2999,10.1,1,7,65,5.5
3000,4.9,9,1,96,1.9
3001,6.2,8,0,55,2.2
3002,5.6,0,6,37,2.9
3003,6.8,5,3,80,2.4
3004,6.8,7,2,59,2.8
3005,11.0,5,1,82,5.5
3006,3.5,8,0,75,1.8
3007,9.7,1,4,64,3.3
3008,8.0,7,0,71,3.9
3009,9.0,0,4,31,3.4
3010,11.0,0,0,10,4.4
3011,11.4,1,1,10,4.4
3012,2.6,6,0,66,0.7
3013,10.6,9,2,98,3.8
3014,4.2,7,0,80,2.2
3015,4.0,0,7,53,0.7
3016,11.1,9,1,91,5.3
3017,11.4,8,0,85,5.6
3018,6.3,0,8,63,3.1
3019,3.1,9,0,87,1.5
3020,10.2,7,0,65,3.7
3021,10.5,7,0,58,5.5
3022,4.5,8,0,70,1.7
3023,11.8,1,5,65,5.4
3024,10.0,6,3,77,4.3
3025,6.7,7,0,54,3.9
3026,6.8,0,6,44,3.5
3027,5.7,8,1,77,1.2
3028,9.6,8,3,93,5.6
3029,8.4,8,0,72,4.2
3030,9.9,9,0,63,4.2
3031,7.6,0,8,63,3.4
3032,3.0,0,4,34,2.0
3033,10.8,7,3,98,5.1
3034,6.8,1,5,35,3.4
3035,9.4,6,1,58,4.6
3036,4.9,0,6,57,3.0
3037,4.9,8,0,60,3.1
3038,6.0,8,0,72,2.9
3039,5.8,8,1,68,2.2
3040,5.2,0,3,39,3.0
3041,5.5,1,5,61,2.3
3042,3.8,1,5,50,1.6
3043,2.6,0,7,71,1.5
3044,11.8,10,0,80,5.8
3045,3.2,8,2,77,1.6
3046,5.9,8,0,81,3.0
3047,10.4,7,0,75,4.6
3048,2.5,8,1,80,0.0
3049,9.9,9,0,81,4.5
3050,6.5,6,0,66,2.7
3051,4.5,7,1,72,1.9
3052,3.9,8,2,84,0.3
3053,10.4,9,1,87,3.9
3054,5.2,1,5,49,0.5
3055,7.0,2,7,77,3.2
3056,5.9,7,0,55,3.3
3057,10.7,0,5,49,5.7
3058,3.9,8,0,59,2.4
3059,11.8,7,0,72,5.0
3060,2.7,2,8,81,1.5
3061,4.4,4,5,78,1.9
3062,7.0,8,0,65,2.9
3063,4.2,7,1,78,2.1
3064,4.9,2,8,86,1.9
3065,11.9,8,3,96,5.5
3066,8.3,9,0,72,4.5
3067,2.9,10,3,109,0.4
3068,7.0,1,2,47,2.4
3069,8.0,8,2,78,4.3
3070,5.6,0,4,28,2.6
3071,10.9,10,0,77,5.2
3072,10.2,7,0,94,4.3
3073,6.3,6,2,60,2.3
3074,9.7,8,0,79,3.9
3075,7.5,9,1,91,3.1
3076,10.2,7,3,82,4.4
3077,7.1,0,4,32,3.0
3078,3.6,7,0,76,1.3
3079,5.4,9,0,68,2.0
3080,8.4,1,5,51,3.3
3081,11.6,10,0,90,6.0
3082,10.9,0,4,23,5.4
3083,10.5,4,5,81,4.8
3084,7.7,1,5,56,4.9
3085,4.3,7,0,47,2.4
3086,2.7,8,2,93,0.9
3087,5.8,8,0,65,3.5
3088,9.8,9,0,91,4.5
3089,4.9,9,2,95,3.2
3090,5.3,6,0,46,2.8
3091,3.6,1,2,28,1.1
3092,9.2,8,0,70,4.4
3093,5.2,1,6,59,1.2
3094,8.5,0,3,29,3.6
3095,7.5,0,5,48,4.5
3096,11.9,8,1,77,5.7
3097,11.5,0,8,62,3.9
3098,6.2,1,4,58,3.5
3099,10.1,8,3,93,4.3
3100,6.4,6,0,61,2.8
3101,5.1,7,2,82,2.1
3102,2.6,7,3,89,0.1
3103,9.3,8,0,67,4.3
3104,5.2,6,1,65,1.7
3105,7.1,9,0,68,4.1
3106,4.1,6,1,64,1.4
3107,3.1,6,0,46,1.9
3108,9.6,8,2,81,4.3
3109,5.3,7,1,74,2.7
3110,4.9,0,6,66,0.8
3111,5.0,0,6,59,1.6
3112,3.5,6,2,67,2.1
3113,2.8,9,0,71,0.7
3114,4.3,1,2,35,1.6
3115,10.1,7,0,55,3.3
3116,11.8,7,0,59,6.0
3117,7.4,0,6,58,4.0
3118,10.2,8,0,64,3.9
3119,4.9,7,0,54,2.2
3120,9.0,8,0,56,4.4
3121,11.0,7,0,75,5.3
3122,8.4,9,0,85,4.1
3123,9.2,7,0,53,5.1
3124,3.5,7,0,61,0.0
3125,5.9,5,2,73,2.9
3126,2.8,8,0,74,1.4
3127,4.1,8,2,90,2.2
3128,5.3,7,1,78,2.8
3129,11.6,0,4,35,5.1
3130,2.9,0,6,59,2.4
3131,6.8,1,6,65,2.8
3132,9.8,0,5,37,5.1
3133,7.3,8,0,74,2.6
3134,8.1,7,0,57,3.9
3135,11.4,8,2,84,6.0
3136,8.7,8,0,72,4.4
3137,9.7,8,1,88,4.6
3138,2.9,7,0,63,0.0
3139,10.1,7,0,66,5.0
3140,6.5,8,2,88,3.5
3141,2.7,8,1,66,1.2
3142,10.6,8,1,67,5.0
3143,11.6,1,4,49,5.5
3144,8.2,5,0,65,4.2
3145,10.9,7,1,74,5.2
3146,4.3,1,4,53,2.8
3147,8.2,9,2,103,3.7
3148,6.8,7,3,80,2.1
3149,2.8,1,4,71,2.0
3150,8.5,7,0,75,4.7
3151,8.0,9,2,97,4.3
3152,2.9,9,2,89,2.7
3153,4.5,8,2,74,2.2
3154,5.3,9,0,82,2.7
3155,4.4,8,0,86,1.5
3156,8.7,7,1,83,5.0
3157,7.6,0,3,52,1.8
3158,6.0,0,5,23,1.7
3159,6.6,7,0,69,2.9
3160,11.7,7,2,80,4.6
3161,3.6,8,0,74,1.0
3162,4.3,10,2,108,1.2
3163,7.6,7,3,89,4.6
3164,11.8,0,3,42,6.0
3165,9.5,8,0,75,4.4
3166,10.3,1,5,58,3.5
3167,9.5,7,0,64,4.2
3168,3.2,9,0,80,0.5
3169,5.3,7,0,49,2.9
3170,7.6,9,0,80,4.0
3171,3.1,0,6,60,0.9
3172,6.3,8,0,76,3.3
3173,4.5,6,1,58,3.2
3174,8.7,0,6,58,3.5
3175,3.4,0,6,58,1.3
3176,10.0,2,2,44,4.0
3177,7.9,8,0,65,3.8
3178,6.0,8,1,53,4.4
3179,3.8,8,2,87,1.8
3180,8.9,8,1,75,3.7
3181,10.5,10,1,87,5.2
3182,10.6,2,5,64,4.6
3183,3.7,7,1,61,1.9
3184,11.8,8,1,93,5.7
3185,5.5,6,0,40,2.9
3186,4.8,7,2,75,1.4
3187,6.0,6,1,60,2.9
3188,6.6,7,0,50,2.2
3189,8.1,6,2,56,2.9
3190,7.7,9,0,82,4.3
3191,4.1,0,6,78,2.9
3192,5.2,7,0,51,2.8
3193,9.5,7,0,34,4.6
3194,4.5,0,3,17,2.1
3195,9.1,0,8,64,4.6
3196,9.7,0,4,37,4.3
3197,9.7,8,1,78,3.4
3198,9.5,7,0,70,4.5
3199,5.0,0,0,10,1.0
3200,6.5,9,2,81,1.5
3201,7.0,9,0,93,3.2
3202,11.5,6,0,62,5.9
3203,5.6,1,3,29,2.8
3204,11.4,9,0,82,5.5
3205,10.8,7,0,65,4.2
3206,9.8,1,4,56,4.4
3207,9.0,7,1,73,4.3
3208,7.2,6,0,65,3.4
3209,3.6,0,7,55,1.6
3210,7.1,0,6,53,2.6
3211,2.7,0,5,38,1.8
3212,7.1,9,0,72,3.6
3213,8.5,7,0,62,3.7
3214,6.3,6,0,60,2.8
3215,3.7,0,5,45,2.9
3216,9.1,7,2,84,4.3
3217,10.5,6,0,57,4.1
3218,8.6,1,6,60,4.7
3219,8.0,7,0,74,3.6
3220,6.5,6,0,54,1.8
3221,8.9,8,2,76,4.8
3222,5.5,0,6,56,2.5
3223,8.0,1,4,39,3.5
3224,5.7,7,0,45,2.7
3225,8.4,0,3,53,3.7
3226,6.9,10,0,79,2.6
3227,4.7,8,0,82,2.6
3228,5.1,7,1,57,2.4
3229,9.4,8,1,93,4.3
3230,4.1,8,0,73,2.0
3231,5.3,10,0,85,2.5
3232,9.4,7,0,64,4.4
3233,2.8,8,0,64,2.0
3234,2.5,7,0,59,1.7
3235,6.2,0,3,26,3.7
3236,11.5,8,0,80,5.3
3237,2.9,1,7,76,1.5
3238,11.0,8,1,77,4.5
3239,7.9,8,0,71,2.6
3240,3.4,7,0,65,1.3
3241,10.4,8,0,69,5.4
3242,2.9,7,0,53,1.1
3243,7.4,9,0,78,3.8
3244,8.4,0,3,41,2.9
3245,8.9,2,3,35,3.5
3246,4.7,8,0,74,2.9
3247,5.0,7,0,61,2.9
3248,10.6,7,0,56,4.0
3249,5.9,8,1,89,2.7
3250,7.5,0,5,29,2.8
3251,6.7,6,1,54,3.2
3252,4.2,6,0,48,2.6
3253,6.4,1,8,98,3.8
3254,2.9,8,0,93,0.9
3255,3.9,8,0,63,0.8
3256,10.4,0,5,46,4.2
3257,11.3,4,3,62,4.8
3258,2.7,6,0,48,2.7
3259,5.6,7,1,76,1.8
3260,11.4,7,0,73,5.4
3261,9.3,7,2,82,4.8
3262,2.6,8,1,68,1.1
3263,3.5,8,2,78,1.3
3264,9.5,9,0,75,5.2
3265,9.0,9,2,102,3.9
3266,10.8,0,5,44,4.4
3267,9.7,7,1,70,4.0
3268,11.5,8,0,56,5.7
3269,7.7,0,1,29,3.3
3270,5.0,8,1,72,2.7
3271,3.7,6,0,40,1.5
3272,2.5,8,3,109,1.9
3273,3.7,9,0,86,2.7
3274,8.2,8,2,84,3.8
3275,6.4,9,1,82,2.6
3276,10.0,2,2,38,3.7
3277,5.6,7,1,69,2.9
3278,5.9,7,0,74,2.6
3279,8.4,8,1,64,4.0
3280,11.4,1,4,54,4.7
3281,8.1,7,3,74,3.1
3282,4.7,6,0,64,2.6
3283,6.2,7,0,46,2.9
3284,11.3,0,1,10,5.5
3285,10.1,7,0,58,5.9
3286,2.8,8,0,73,1.8
3287,4.9,0,7,68,3.9
3288,8.2,9,0,75,4.1
3289,9.5,1,3,36,5.1
3290,3.6,8,3,104,1.9
3291,7.4,6,0,43,2.5
3292,7.8,9,0,96,4.1
3293,3.7,7,0,73,1.6
3294,6.7,10,0,76,2.6
3295,2.5,0,3,32,0.3
3296,9.1,8,2,89,4.6
3297,3.2,7,0,42,1.8
3298,3.9,7,0,79,1.7
3299,10.0,9,1,101,5.1
3300,6.4,8,3,93,3.8
3301,9.1,9,0,97,4.6
3302,8.7,4,4,71,4.7
3303,3.9,6,0,52,1.6
3304,4.1,7,0,58,2.1
3305,8.8,0,5,44,4.8
3306,4.8,7,1,59,2.3
3307,6.7,9,0,72,2.6
3308,10.3,9,0,73,4.2
3309,5.1,6,2,75,1.7
3310,5.8,6,0,59,2.6
3311,5.5,0,4,46,3.7
3312,9.6,2,4,59,4.1
3313,5.6,9,0,78,2.2
3314,6.1,0,5,49,3.8
3315,7.8,7,0,75,2.2
3316,7.4,9,0,84,1.8
3317,5.1,8,0,62,2.5
3318,8.3,7,0,75,4.0
3319,5.9,7,1,76,3.3
3320,6.9,6,1,62,4.0
3321,6.1,8,1,76,2.9
3322,10.0,0,0,10,3.2
3323,7.6,9,2,99,4.0
3324,11.9,0,4,45,4.1
3325,7.2,8,0,81,3.3
3326,11.0,7,0,69,5.5
3327,8.0,8,2,68,3.6
3328,11.0,7,1,80,5.0
3329,8.8,8,0,79,4.2
3330,3.6,0,3,38,0.8
3331,3.4,1,5,45,1.4
3332,9.8,6,2,81,5.7
3333,9.0,1,5,58,4.1
3334,6.8,7,0,59,2.8
3335,6.6,9,0,76,4.0
3336,8.8,0,1,25,5.2
3337,7.8,2,4,36,2.5
3338,4.4,7,0,76,1.3
3339,10.8,1,7,75,4.2
3340,9.2,2,7,81,4.9
3341,8.7,7,0,60,3.9
3342,7.0,5,3,94,3.4
3343,11.5,9,3,94,5.2
3344,2.6,8,1,95,2.1
3345,9.1,0,3,35,3.7
3346,11.8,8,1,101,4.7
3347,8.1,7,1,66,3.5
3348,8.1,8,0,58,3.3
3349,10.0,8,0,61,4.4
3350,2.7,7,0,53,0.7
3351,3.6,6,0,53,3.5
3352,10.5,1,7,72,4.0
3353,8.7,2,2,35,2.7
3354,11.8,6,1,74,5.7
3355,6.4,0,2,25,2.6
3356,6.7,7,0,71,3.6
3357,8.8,8,1,78,2.7
3358,4.2,1,7,65,2.4
3359,5.2,6,2,67,2.5
3360,10.7,0,4,23,5.2
3361,10.1,9,2,114,3.8
3362,7.9,8,3,93,3.1
3363,5.9,8,1,75,3.7
3364,8.5,6,1,51,3.8
3365,4.1,0,5,47,1.5
3366,6.6,8,0,52,3.7
3367,7.3,8,1,84,2.5
3368,6.9,7,0,53,3.2
3369,6.5,8,2,101,2.2
3370,6.1,8,0,84,4.5
3371,8.0,7,0,53,3.5
3372,5.9,8,0,77,3.3
3373,8.1,1,6,80,2.7
3374,7.4,7,0,82,4.3
3375,5.9,7,2,89,2.2
3376,10.0,9,2,99,4.2
3377,2.9,1,6,59,3.7
3378,5.1,7,1,78,2.6
3379,7.2,0,8,58,4.1
3380,11.2,6,0,69,3.6
3381,3.2,7,0,86,0.8
3382,8.0,8,1,73,3.8
3383,4.1,6,2,62,2.3
3384,2.6,0,3,31,0.9
3385,10.7,0,3,42,3.3
3386,10.8,9,0,79,4.7
3387,5.1,0,7,71,2.3
3388,10.7,8,0,70,4.3
3389,6.1,0,7,80,3.4
3390,2.9,7,2,86,2.7
3391,4.6,7,1,62,1.6
3392,8.7,8,0,53,4.5
3393,4.5,7,2,90,2.1
3394,8.0,7,3,90,3.2
3395,4.2,7,0,72,1.4
3396,4.5,8,0,83,1.6
3397,8.9,7,2,76,4.3
3398,10.8,6,0,64,6.0
3399,9.6,8,2,85,4.6
3400,3.1,0,1,18,1.8
3401,11.3,2,6,91,3.8
3402,4.0,8,0,71,1.5
3403,9.4,8,2,73,4.3
3404,9.4,1,4,36,4.4
3405,6.8,0,7,73,3.6
3406,7.9,6,3,79,2.8
3407,3.4,8,0,69,1.7
3408,11.7,8,0,73,5.8
3409,3.1,6,0,55,0.3
3410,11.1,8,0,79,4.9
3411,4.9,6,0,50,1.5
3412,6.2,1,3,48,3.6
3413,9.7,7,0,69,5.7
3414,10.9,0,3,36,4.4
3415,9.1,0,1,12,6.0
3416,3.7,0,6,66,1.3
3417,5.8,8,0,83,3.0
3418,8.3,0,9,61,3.4
3419,11.9,4,6,89,5.2
3420,6.3,9,0,68,2.6
3421,5.4,0,5,47,2.5
3422,5.2,10,0,86,2.1
3423,10.6,10,0,90,4.5
3424,4.1,6,1,63,1.1
3425,8.6,0,6,52,4.5
3426,10.6,1,4,52,3.8
3427,10.6,0,1,10,4.8
3428,3.7,2,6,68,1.3
3429,10.0,6,0,54,4.1
3430,11.2,2,5,55,5.1
3431,9.9,7,1,53,4.9
3432,9.2,8,0,73,4.0
3433,7.4,8,1,70,2.7
3434,9.8,8,0,59,5.0
3435,8.0,8,0,86,3.6
3436,6.4,9,0,71,2.8
3437,7.2,8,0,64,2.6
3438,8.7,7,0,74,4.1
3439,7.8,0,6,47,4.1
3440,8.9,0,4,36,4.5
3441,11.8,9,0,67,6.0
3442,5.0,1,6,69,2.9
3443,12.0,8,0,68,4.8
3444,3.0,0,4,41,1.1
3445,8.3,11,0,92,3.5
3446,11.4,0,7,48,4.6
3447,3.5,6,1,57,2.1
3448,11.9,2,4,60,5.2
3449,11.2,0,5,52,4.3
3450,10.6,4,6,72,3.4
3451,7.5,0,2,28,4.5
3452,4.5,0,7,76,1.7
3453,3.3,7,1,72,1.4
3454,3.1,0,4,41,1.1
3455,8.1,0,4,38,3.2
3456,9.2,7,0,77,5.2
3457,4.6,9,1,82,1.8
