User_ID,Age,Gender,Occupation,Weight_kg,Height_cm,BMI
3512,28,Male,Unemployed,55.9,169.3,19.5
3513,33,Female,Software Engineer,61.6,158.3,24.6
3514,48,Female,Healthcare Worker,69.6,166.5,25.1
3515,23,Female,Healthcare Worker,69.1,157.4,27.9
3516,36,Male,Student,60.7,175.6,19.7
3517,54,Female,Salesperson,41.0,160.1,16.0
3518,21,Female,Software Engineer,68.9,165.0,25.3
3519,21,Male,Healthcare Worker,74.5,169.0,26.1
3520,37,Male,Software Engineer,72.7,175.2,23.7
3521,27,Female,Salesperson,64.9,162.4,24.6
3522,41,Female,Software Engineer,80.7,168.3,28.5
3523,52,Female,Student,63.0,167.7,22.4
3524,43,Female,Student,59.4,160.0,23.2
3525,54,Female,Software Engineer,62.9,158.9,24.9
3526,55,Female,Salesperson,49.0,160.6,19.0
3527,38,Male,Manager,74.4,176.8,23.8
3528,57,Male,Manager,82.1,184.2,24.2
3529,56,Male,Student,102.2,179.0,31.9
3530,38,Female,Software Engineer,58.9,159.4,23.2
3531,27,Female,Student,70.2,166.2,25.4
3532,55,Female,Salesperson,75.9,162.9,28.6
3533,21,Male,Unemployed,67.3,180.3,20.7
3534,37,Female,Software Engineer,74.9,156.2,30.7
3535,34,Male,Student,87.2,164.1,32.4
3536,24,Male,Student,80.8,182.0,24.4
3537,21,Female,Manager,61.5,166.8,22.1
3538,46,Female,Manager,91.8,169.9,31.8
3539,31,Non-binary,Salesperson,80.4,169.1,28.1
3540,20,Male,Student,70.3,168.0,24.9
3541,41,Female,Salesperson,80.3,161.2,30.9
3542,54,Male,Manager,94.6,176.4,30.4
3543,33,Male,Software Engineer,82.9,189.8,23.0
3544,21,Female,Teacher,76.4,172.8,25.6
3545,41,Female,Student,70.6,161.4,27.1
3546,51,Female,Software Engineer,71.2,170.1,24.6
3547,47,Male,Healthcare Worker,52.8,170.4,18.2
3548,35,Female,Software Engineer,56.2,166.4,20.3
3549,36,Male,Salesperson,59.0,179.0,18.4
3550,48,Female,Teacher,75.0,167.6,26.7
3551,36,Male,Student,60.1,176.9,19.2
3552,36,Male,Teacher,74.1,170.8,25.4
3553,39,Female,Teacher,76.6,153.1,32.7
3554,41,Female,Software Engineer,81.1,162.0,30.9
3555,29,Male,Student,48.7,173.4,16.2
3556,47,Male,Software Engineer,56.9,174.4,18.7
3557,55,Female,Student,49.3,153.2,21.0
3558,48,Male,Student,60.1,176.9,19.2
3559,53,Male,Software Engineer,46.6,165.0,17.1
3560,36,Male,Software Engineer,82.9,184.0,24.5
3561,53,Male,Healthcare Worker,85.6,175.8,27.7
3562,47,Female,Software Engineer,75.1,161.5,28.8
3563,50,Female,Salesperson,58.6,161.7,22.4
3564,35,Female,Teacher,57.1,156.5,23.3
3565,45,Non-binary,Manager,72.8,167.0,26.1
3566,28,Male,Student,76.7,178.8,24.0
3567,50,Male,Healthcare Worker,91.0,180.0,28.1
3568,34,Male,Teacher,89.9,184.5,26.4
3569,23,Male,Salesperson,74.9,181.2,22.8
3570,21,Male,Software Engineer,48.7,173.9,16.1
3571,37,Female,Student,80.3,160.4,31.2
3572,44,Female,Manager,54.4,159.5,21.4
3573,32,Male,Student,78.4,173.3,26.1
3574,23,Female,Software Engineer,44.6,166.9,16.0
3575,31,Female,Student,65.9,164.4,24.4
3576,28,Female,Manager,65.0,161.3,25.0
3577,56,Female,Unemployed,65.4,161.1,25.2
3578,26,Female,Software Engineer,107.0,167.6,38.1
3579,43,Female,Salesperson,58.9,164.8,21.7
3580,33,Female,Teacher,74.4,162.4,28.2
3581,22,Female,Software Engineer,70.4,161.8,26.9
3582,27,Male,Healthcare Worker,62.6,171.0,21.4
3583,20,Male,Healthcare Worker,83.1,172.0,28.1
3584,30,Female,Salesperson,66.3,166.9,23.8
3585,47,Male,Student,96.0,183.9,28.4
3586,23,Male,Teacher,99.0,172.4,33.3
3587,34,Female,Student,69.2,165.7,25.2
3588,36,Male,Software Engineer,75.1,179.9,23.2
3589,59,Female,Software Engineer,68.0,152.6,29.2
3590,52,Female,Salesperson,81.2,162.4,30.8
3591,43,Female,Healthcare Worker,47.2,151.8,20.5
3592,22,Male,Software Engineer,72.1,179.0,22.5
3593,46,Male,Student,88.6,179.5,27.5
3594,54,Female,Healthcare Worker,61.8,160.8,23.9
3595,37,Female,Student,58.2,169.7,20.2
3596,38,Non-binary,Manager,80.9,173.4,26.9
3597,27,Male,Student,87.2,178.1,27.5
3598,22,Male,Software Engineer,75.6,181.3,23.0
3599,53,Female,Unemployed,59.6,155.0,24.8
3600,23,Male,Student,71.3,180.4,21.9
3601,43,Female,Software Engineer,53.4,165.1,19.6
3602,21,Male,Software Engineer,66.3,172.4,22.3
3603,56,Male,Healthcare Worker,58.4,153.4,24.8
3604,56,Male,Healthcare Worker,56.6,177.8,17.9
3605,52,Male,Student,65.7,170.5,22.6
3606,18,Female,Student,58.4,153.1,24.9
3607,41,Female,Manager,80.1,163.7,29.9
3608,53,Male,Software Engineer,77.3,182.9,23.1
3609,23,Female,Manager,48.2,159.7,18.9
3610,58,Male,Student,78.4,182.3,23.6
3611,48,Female,Student,54.6,157.5,22.0
3612,37,Male,Manager,87.8,180.3,27.0
3613,41,Female,Student,63.8,166.6,23.0
3614,42,Female,Healthcare Worker,41.9,161.9,16.0
3615,53,Female,Student,102.7,160.2,40.0
3616,38,Female,Student,69.5,166.4,25.1
3617,47,Female,Unemployed,74.8,173.3,24.9
3618,41,Female,Software Engineer,47.2,163.8,17.6
3619,59,Female,Manager,45.2,158.9,17.9
3620,47,Female,Student,62.4,160.9,24.1
3621,39,Female,Manager,81.5,177.1,26.0
3622,45,Male,Salesperson,88.3,178.5,27.7
3623,24,Female,Software Engineer,64.2,158.4,25.6
3624,52,Male,Salesperson,59.6,176.2,19.2
3625,45,Female,Manager,36.5,151.0,16.0
3626,31,Male,Software Engineer,71.3,172.4,24.0
3627,27,Female,Teacher,60.8,165.9,22.1
3628,33,Male,Teacher,54.6,170.4,18.8
3629,33,Male,Student,90.6,179.2,28.2
3630,48,Female,Software Engineer,41.8,155.0,17.4
3631,59,Female,Software Engineer,72.4,162.8,27.3
3632,42,Male,Software Engineer,46.8,160.4,18.2
3633,30,Male,Salesperson,75.0,172.9,25.1
3634,23,Female,Software Engineer,85.0,172.1,28.7
3635,26,Female,Healthcare Worker,56.7,157.0,23.0
3636,53,Male,Student,90.9,168.3,32.1
3637,37,Male,Software Engineer,102.2,175.7,33.1
3638,35,Male,Salesperson,77.5,174.0,25.6
3639,38,Female,Teacher,69.6,160.9,26.9
3640,21,Male,Teacher,93.4,178.5,29.3
3641,50,Male,Student,70.7,162.1,26.9
3642,44,Male,Software Engineer,73.1,166.1,26.5
3643,24,Male,Student,68.0,175.4,22.1
3644,23,Female,Unemployed,46.6,166.0,16.9
3645,32,Male,Software Engineer,43.3,154.2,18.2
3646,35,Male,Healthcare Worker,119.7,184.4,35.2
3647,49,Male,Manager,84.2,180.0,26.0
3648,28,Male,Software Engineer,74.6,178.6,23.4
3649,37,Male,Teacher,88.0,170.7,30.2
3650,41,Female,Salesperson,52.3,157.5,21.1
3651,32,Female,Healthcare Worker,65.0,154.9,27.1
3652,24,Female,Student,65.7,162.8,24.8
3653,38,Female,Software Engineer,81.7,175.3,26.6
3654,59,Female,Software Engineer,52.1,150.5,23.0
3655,43,Male,Student,54.3,164.0,20.2
3656,31,Female,Teacher,56.6,164.9,20.8
3657,54,Female,Healthcare Worker,55.2,162.2,21.0
3658,38,Female,Software Engineer,66.1,164.3,24.5
3659,35,Female,Salesperson,43.5,157.7,17.5
3660,22,Male,Manager,61.3,180.1,18.9
3661,20,Female,Software Engineer,65.1,161.1,25.1
3662,40,Female,Student,57.6,155.2,23.9
3663,43,Non-binary,Manager,66.9,162.3,25.4
3664,54,Male,Healthcare Worker,74.8,175.4,24.3
3665,41,Male,Manager,126.1,187.7,35.8
3666,36,Male,Student,85.3,184.4,25.1
3667,42,Female,Student,52.1,151.1,22.8
3668,38,Male,Student,81.5,180.6,25.0
3669,29,Male,Teacher,94.2,179.9,29.1
3670,58,Non-binary,Salesperson,73.5,173.9,24.3
3671,50,Male,Student,81.5,171.8,27.6
3672,21,Female,Salesperson,69.3,162.3,26.3
3673,59,Male,Teacher,71.5,175.5,23.2
3674,24,Female,Manager,59.4,154.1,25.0
3675,39,Female,Unemployed,84.0,162.8,31.7
3676,50,Female,Student,74.6,170.7,25.6
3677,34,Female,Healthcare Worker,51.3,159.7,20.1
3678,41,Male,Student,71.6,176.0,23.1
3679,51,Male,Software Engineer,50.4,177.5,16.0
3680,45,Male,Healthcare Worker,69.5,166.4,25.1
3681,58,Female,Healthcare Worker,70.8,152.6,30.4
3682,56,Female,Teacher,48.9,162.6,18.5
3683,39,Male,Teacher,86.3,185.1,25.2
3684,34,Female,Manager,75.7,161.8,28.9
3685,51,Male,Salesperson,94.4,179.2,29.4
3686,23,Female,Student,81.8,164.3,30.3
3687,23,Female,Salesperson,41.6,160.8,16.1
3688,51,Male,Software Engineer,91.4,184.7,26.8
3689,18,Female,Software Engineer,40.8,151.9,17.7
3690,27,Male,Software Engineer,68.3,184.8,20.0
3691,38,Female,Teacher,70.0,157.6,28.2
3692,22,Female,Healthcare Worker,61.8,156.6,25.2
3693,19,Male,Teacher,80.2,169.8,27.8
3694,39,Male,Unemployed,53.6,162.5,20.3
3695,19,Male,Student,104.3,183.1,31.1
3696,27,Female,Salesperson,71.4,160.8,27.6
3697,51,Female,Salesperson,68.3,154.8,28.5
3698,33,Male,Manager,61.8,177.6,19.6
3699,56,Female,Manager,80.8,164.7,29.8
3700,39,Female,Teacher,60.8,162.3,23.1
3701,29,Male,Healthcare Worker,75.6,186.7,21.7
3702,41,Male,Salesperson,84.4,175.8,27.3
3703,57,Female,Student,75.0,166.4,27.1
3704,55,Female,Salesperson,57.8,167.1,20.7
3705,27,Male,Software Engineer,91.4,164.4,33.8
3706,52,Male,Student,90.0,165.9,32.7
3707,49,Male,Healthcare Worker,92.1,184.0,27.2
3708,24,Female,Software Engineer,73.4,166.7,26.4
3709,38,Male,Salesperson,79.8,175.2,26.0
3710,37,Male,Student,45.2,160.7,17.5
3711,43,Female,Student,66.4,163.0,25.0
3712,21,Female,Software Engineer,65.3,161.9,24.9
3713,39,Male,Student,69.1,177.6,21.9
3714,32,Male,Salesperson,81.0,187.3,23.1
3715,57,Female,Student,39.9,157.9,16.0
3716,38,Male,Software Engineer,58.9,173.4,19.6
3717,32,Male,Student,90.9,178.3,28.6
3718,39,Female,Student,83.0,160.3,32.3
3719,45,Male,Salesperson,72.8,189.4,20.3
3720,31,Female,Student,68.8,164.9,25.3
3721,44,Female,Manager,80.0,165.0,29.4
3722,58,Male,Healthcare Worker,69.1,176.4,22.2
3723,57,Male,Manager,94.2,185.1,27.5
3724,45,Female,Salesperson,55.3,150.9,24.3
3725,43,Female,Student,74.5,157.8,29.9
3726,19,Female,Student,48.5,161.0,18.7
3727,42,Female,Healthcare Worker,46.8,155.0,19.5
3728,20,Male,Manager,75.8,171.4,25.8
3729,25,Female,Manager,63.9,160.2,24.9
3730,50,Male,Manager,83.5,185.8,24.2
3731,59,Male,Software Engineer,83.2,175.2,27.1
3732,52,Male,Student,70.0,185.7,20.3
3733,23,Male,Salesperson,64.3,187.5,18.3
3734,56,Female,Manager,61.0,165.8,22.2
3735,40,Male,Software Engineer,84.3,192.3,22.8
3736,42,Male,Healthcare Worker,70.9,174.8,23.2
3737,36,Male,Software Engineer,90.9,173.5,30.2
3738,22,Female,Student,73.8,162.4,28.0
3739,28,Female,Healthcare Worker,65.4,155.9,26.9
3740,29,Male,Salesperson,78.6,175.6,25.5
3741,27,Male,Teacher,76.9,184.9,22.5
3742,25,Male,Student,63.5,175.1,20.7
3743,41,Female,Student,50.6,162.8,19.1
3744,45,Female,Manager,59.1,166.2,21.4
3745,58,Female,Software Engineer,62.1,159.8,24.3
3746,53,Female,Salesperson,52.2,164.4,19.3
3747,54,Male,Healthcare Worker,81.9,179.9,25.3
3748,38,Female,Salesperson,66.3,167.6,23.6
3749,25,Female,Software Engineer,58.8,160.9,22.7
3750,26,Male,Salesperson,99.0,182.6,29.7
3751,32,Male,Software Engineer,46.4,170.3,16.0
3752,57,Female,Student,59.1,161.0,22.8
3753,35,Female,Student,39.6,157.3,16.0
3754,59,Male,Software Engineer,74.2,170.2,25.6
3755,37,Female,Healthcare Worker,77.5,166.7,27.9
3756,23,Female,Student,44.5,155.5,18.4
3757,29,Male,Student,54.3,169.0,19.0
3758,19,Male,Unemployed,53.0,177.1,16.9
3759,24,Male,Student,80.4,180.0,24.8
3760,33,Female,Salesperson,64.1,167.0,23.0
3761,20,Male,Software Engineer,65.7,168.3,23.2
3762,20,Male,Student,72.2,178.0,22.8
3763,44,Female,Healthcare Worker,46.7,152.4,20.1
3764,57,Female,Student,85.4,169.9,29.6
3765,55,Male,Teacher,73.0,168.5,25.7
3766,50,Male,Student,55.3,169.7,19.2
3767,45,Male,Student,68.0,178.7,21.3
3768,18,Female,Student,59.5,169.9,20.6
3769,25,Female,Student,94.5,175.2,30.8
3770,54,Male,Student,87.3,177.5,27.7
3771,49,Female,Salesperson,57.8,155.5,23.9
3772,54,Female,Software Engineer,89.4,166.6,32.2
3773,21,Female,Software Engineer,84.5,165.1,31.0
3774,47,Female,Software Engineer,65.3,166.7,23.5
3775,23,Male,Healthcare Worker,74.0,180.6,22.7
3776,36,Male,Healthcare Worker,66.9,170.9,22.9
3777,49,Female,Manager,53.5,162.7,20.2
3778,26,Female,Healthcare Worker,77.3,154.7,32.3
3779,29,Female,Software Engineer,51.5,160.5,20.0
3780,28,Male,Software Engineer,92.7,180.7,28.4
3781,33,Female,Manager,81.2,171.5,27.6
3782,18,Female,Manager,57.7,158.0,23.1
3783,38,Male,Software Engineer,109.8,183.5,32.6
3784,47,Male,Software Engineer,50.8,170.3,17.5
3785,30,Female,Unemployed,60.4,158.3,24.1
3786,51,Female,Salesperson,50.5,150.5,22.3
3787,21,Female,Software Engineer,79.0,165.6,28.8
3788,45,Female,Salesperson,75.3,169.8,26.1
3789,55,Male,Student,53.4,178.9,16.7
3790,48,Male,Student,95.0,177.7,30.1
3791,44,Female,Software Engineer,74.3,166.8,26.7
3792,22,Female,Software Engineer,45.8,152.1,19.8
3793,42,Female,Student,65.6,169.3,22.9
3794,20,Female,Salesperson,45.9,156.6,18.7
3795,50,Male,Software Engineer,81.6,185.6,23.7
3796,21,Female,Teacher,67.4,163.5,25.2
3797,42,Male,Student,76.4,182.2,23.0
3798,37,Male,Student,73.5,180.8,22.5
3799,51,Male,Healthcare Worker,55.7,179.9,17.2
3800,43,Male,Manager,86.9,182.8,26.0
3801,22,Male,Unemployed,48.7,174.4,16.0
3802,52,Male,Unemployed,64.5,161.9,24.6
3803,45,Male,Software Engineer,49.9,174.5,16.4
3804,46,Male,Student,69.8,168.1,24.7
3805,26,Female,Healthcare Worker,69.1,167.9,24.5
3806,55,Male,Unemployed,72.7,166.3,26.3
3807,23,Male,Manager,83.7,171.7,28.4
3808,36,Female,Salesperson,72.8,157.9,29.2
3809,28,Female,Salesperson,46.4,163.8,17.3
3810,19,Female,Software Engineer,65.6,164.6,24.2
3811,26,Male,Teacher,121.6,190.5,33.5
3812,38,Female,Salesperson,71.2,168.8,25.0
3813,41,Male,Manager,62.7,173.6,20.8
3814,51,Male,Student,73.5,174.6,24.1
3815,39,Male,Software Engineer,67.5,172.1,22.8
3816,20,Female,Student,50.2,161.7,19.2
3817,29,Male,Student,86.7,174.7,28.4
3818,45,Male,Healthcare Worker,77.5,169.1,27.1
3819,47,Male,Student,64.6,186.8,18.5
3820,43,Female,Student,58.0,155.2,24.1
3821,38,Female,Software Engineer,56.5,160.2,22.0
3822,45,Male,Manager,52.6,174.3,17.3
3823,43,Female,Teacher,48.7,164.0,18.1
3824,50,Female,Student,50.6,164.0,18.8
3825,38,Female,Student,58.1,154.9,24.2
3826,52,Male,Student,67.3,173.3,22.4
3827,51,Female,Teacher,56.7,167.6,20.2
3828,58,Male,Student,63.3,167.0,22.7
3829,35,Female,Healthcare Worker,70.5,159.0,27.9
3830,28,Male,Software Engineer,68.9,162.5,26.1
3831,40,Male,Student,82.3,168.5,29.0
3832,39,Male,Salesperson,72.5,175.7,23.5
3833,34,Female,Software Engineer,83.5,162.3,31.7
3834,22,Male,Manager,67.7,161.1,26.1
3835,28,Female,Student,56.3,158.9,22.3
3836,47,Male,Teacher,79.7,178.9,24.9
3837,32,Female,Salesperson,45.7,155.5,18.9
3838,44,Female,Healthcare Worker,62.8,164.9,23.1
3839,52,Female,Student,65.9,158.0,26.4
3840,50,Female,Software Engineer,76.9,167.8,27.3
3841,37,Female,Software Engineer,58.6,160.7,22.7
3842,33,Male,Healthcare Worker,114.3,176.2,36.8
3843,51,Female,Healthcare Worker,61.1,160.6,23.7
3844,19,Male,Student,48.7,169.8,16.9
3845,52,Female,Student,84.8,168.1,30.0
3846,57,Female,Software Engineer,69.5,159.8,27.2
3847,45,Male,Student,73.9,170.2,25.5
3848,56,Male,Software Engineer,74.8,182.7,22.4
3849,23,Male,Student,66.0,158.4,26.3
3850,26,Female,Manager,94.1,172.0,31.8
3851,37,Female,Healthcare Worker,73.1,169.6,25.4
3852,18,Female,Unemployed,44.0,156.7,17.9
3853,25,Female,Software Engineer,45.1,167.9,16.0
3854,40,Female,Teacher,76.8,171.2,26.2
3855,20,Male,Healthcare Worker,66.1,181.3,20.1
3856,21,Male,Student,75.1,176.5,24.1
3857,42,Female,Manager,58.8,167.8,20.9
3858,55,Female,Software Engineer,52.6,160.2,20.5
3859,32,Female,Student,52.0,157.0,21.1
3860,38,Male,Software Engineer,69.8,180.2,21.5
3861,52,Male,Student,96.2,185.4,28.0
3862,31,Male,Manager,66.6,156.8,27.1
3863,53,Male,Student,59.0,175.8,19.1
3864,29,Male,Software Engineer,52.2,162.8,19.7
3865,34,Female,Student,62.6,154.6,26.2
3866,56,Male,Healthcare Worker,86.1,171.7,29.2
3867,26,Female,Software Engineer,73.8,159.0,29.2
3868,52,Male,Teacher,61.1,174.8,20.0
3869,30,Female,Teacher,85.6,171.8,29.0
3870,32,Male,Software Engineer,46.8,168.5,16.5
3871,35,Male,Student,81.7,186.1,23.6
3872,50,Male,Salesperson,88.1,181.7,26.7
3873,23,Female,Student,43.3,164.6,16.0
3874,44,Female,Student,90.3,163.2,33.9
3875,40,Male,Manager,95.6,177.0,30.5
3876,44,Male,Student,82.1,173.1,27.4
3877,51,Female,Software Engineer,61.0,173.8,20.2
3878,55,Male,Software Engineer,68.1,167.7,24.2
3879,31,Male,Software Engineer,86.6,175.6,28.1
3880,53,Female,Manager,52.8,164.9,19.4
3881,25,Female,Manager,60.7,160.0,23.7
3882,52,Male,Manager,88.8,176.2,28.6
3883,36,Male,Manager,55.8,177.0,17.8
3884,47,Female,Student,65.5,158.7,26.0
3885,31,Male,Software Engineer,50.7,174.7,16.6
3886,37,Male,Software Engineer,66.0,180.3,20.3
3887,42,Female,Software Engineer,61.5,166.5,22.2
3888,57,Female,Unemployed,65.4,156.2,26.8
3889,41,Male,Salesperson,71.4,183.1,21.3
3890,31,Non-binary,Student,73.9,171.6,25.1
3891,43,Female,Student,47.6,149.1,21.4
3892,55,Male,Student,60.8,165.8,22.1
3893,40,Non-binary,Student,86.6,169.6,30.1
3894,39,Male,Student,60.4,176.9,19.3
3895,36,Male,Teacher,85.6,175.2,27.9
3896,20,Female,Healthcare Worker,61.9,159.0,24.5
3897,59,Male,Salesperson,60.7,166.5,21.9
3898,36,Male,Student,66.0,186.4,19.0
3899,26,Male,Software Engineer,63.4,181.3,19.3
3900,45,Male,Teacher,64.6,174.5,21.2
3901,37,Female,Salesperson,58.0,156.1,23.8
3902,24,Female,Salesperson,66.4,156.3,27.2
3903,31,Non-binary,Healthcare Worker,62.2,164.1,23.1
3904,26,Male,Teacher,72.5,175.7,23.5
3905,36,Male,Manager,74.7,176.0,24.1
3906,31,Male,Student,81.6,175.1,26.6
3907,55,Male,Teacher,96.3,187.5,27.4
3908,53,Male,Student,54.4,172.4,18.3
3909,57,Female,Software Engineer,61.9,163.4,23.2
3910,34,Female,Manager,80.6,163.9,30.0
3911,47,Female,Student,42.1,150.4,18.6
3912,26,Male,Student,83.1,183.0,24.8
3913,50,Female,Student,67.7,169.0,23.7
3914,42,Male,Student,66.0,173.6,21.9
3915,31,Male,Student,109.0,185.4,31.7
3916,28,Female,Student,66.8,164.5,24.7
3917,52,Female,Student,78.7,158.6,31.3
3918,58,Male,Student,76.6,176.8,24.5
3919,31,Male,Unemployed,75.2,168.1,26.6
3920,47,Male,Software Engineer,64.9,172.1,21.9
3921,58,Female,Student,51.9,153.6,22.0
3922,21,Male,Teacher,80.8,175.3,26.3
3923,21,Non-binary,Healthcare Worker,67.2,159.5,26.4
3924,45,Male,Manager,93.9,185.8,27.2
3925,25,Male,Student,74.8,169.0,26.2
3926,19,Male,Teacher,57.2,175.8,18.5
3927,58,Female,Manager,54.9,162.1,20.9
3928,39,Male,Salesperson,97.5,185.6,28.3
3929,58,Female,Manager,45.0,167.7,16.0
3930,33,Female,Healthcare Worker,61.4,154.3,25.8
3931,46,Female,Healthcare Worker,66.9,166.9,24.0
3932,47,Female,Teacher,71.2,158.6,28.3
3933,29,Female,Software Engineer,75.0,168.6,26.4
3934,52,Female,Manager,57.8,164.0,21.5
3935,28,Female,Salesperson,55.0,160.7,21.3
3936,38,Male,Student,66.5,173.5,22.1
3937,38,Male,Unemployed,83.8,175.9,27.1
3938,22,Male,Student,48.1,173.3,16.0
3939,37,Male,Software Engineer,63.5,158.8,25.2
3940,54,Male,Healthcare Worker,62.9,175.1,20.5
3941,20,Female,Student,70.2,166.2,25.4
3942,50,Male,Software Engineer,76.7,171.4,26.1
3943,26,Male,Student,47.4,166.9,17.0
3944,26,Female,Software Engineer,56.9,155.6,23.5
3945,21,Male,Student,81.9,180.3,25.2
3946,52,Male,Software Engineer,88.8,188.8,24.9
3947,34,Male,Software Engineer,81.9,184.7,24.0
3948,51,Male,Unemployed,52.1,165.6,19.0
3949,41,Male,Unemployed,64.5,181.0,19.7
3950,49,Female,Student,43.6,154.4,18.3
3951,18,Female,Salesperson,69.1,160.0,27.0
3952,25,Male,Student,70.8,171.8,24.0
3953,40,Male,Student,78.6,179.9,24.3
3954,57,Male,Student,55.5,181.7,16.8
3955,29,Female,Unemployed,59.4,156.3,24.3
3956,29,Male,Healthcare Worker,83.3,174.4,27.4
3957,32,Male,Student,51.4,178.2,16.2
3958,58,Female,Student,57.0,160.6,22.1
3959,36,Male,Student,58.4,183.2,17.4
3960,43,Male,Teacher,62.3,166.0,22.6
3961,46,Male,Teacher,62.5,175.1,20.4
3962,39,Female,Student,67.3,160.3,26.2
3963,57,Female,Salesperson,65.1,160.4,25.3
3964,38,Female,Software Engineer,81.7,164.2,30.3
3965,55,Male,Healthcare Worker,74.2,174.7,24.3
3966,37,Female,Manager,65.0,158.1,26.0
3967,46,Female,Software Engineer,54.5,157.4,22.0
3968,21,Female,Salesperson,48.9,158.3,19.5
3969,24,Male,Salesperson,85.8,174.1,28.3
3970,45,Female,Student,70.0,152.5,30.1
3971,45,Male,Software Engineer,80.3,170.3,27.7
3972,21,Male,Healthcare Worker,85.3,184.3,25.1
3973,39,Female,Student,56.2,167.2,20.1
3974,29,Male,Student,101.2,184.9,29.6
3975,20,Female,Software Engineer,69.8,160.5,27.1
3976,39,Male,Salesperson,87.4,161.3,33.6
3977,19,Female,Salesperson,51.2,162.9,19.3
3978,41,Female,Healthcare Worker,72.3,159.5,28.4
3979,51,Female,Teacher,74.0,165.6,27.0
3980,44,Male,Student,62.5,164.9,23.0
3981,58,Male,Teacher,99.6,180.4,30.6
3982,18,Female,Salesperson,64.2,156.2,26.3
3983,25,Male,Student,66.7,181.3,20.3
3984,40,Female,Student,63.4,162.5,24.0
3985,55,Female,Student,47.7,153.6,20.2
3986,23,Male,Teacher,78.2,186.8,22.4
3987,39,Male,Healthcare Worker,100.0,190.0,27.7
3988,42,Male,Manager,84.7,170.9,29.0
3989,35,Female,Unemployed,58.9,152.0,25.5
3990,34,Male,Student,54.2,160.3,21.1
3991,29,Male,Healthcare Worker,89.0,184.3,26.2
3992,23,Male,Salesperson,84.8,174.7,27.8
3993,43,Female,Software Engineer,39.8,157.8,16.0
3994,44,Male,Unemployed,66.0,162.5,25.0
3995,25,Male,Student,68.0,169.7,23.6
3996,36,Female,Healthcare Worker,76.0,162.4,28.8
3997,59,Female,Healthcare Worker,66.8,159.7,26.2
3998,18,Female,Salesperson,70.9,163.0,26.7
3999,46,Male,Teacher,62.7,167.7,22.3
4000,52,Male,Student,70.4,169.5,24.5
4001,57,Female,Teacher,82.7,169.7,28.7
4002,31,Male,Software Engineer,75.6,176.7,24.2
4003,52,Female,Salesperson,67.5,163.4,25.3
4004,37,Female,Salesperson,44.7,159.4,17.6
4005,30,Male,Healthcare Worker,57.6,154.3,24.2
4006,55,Female,Student,39.3,156.7,16.0
4007,25,Female,Salesperson,58.3,162.0,22.2
4008,37,Male,Healthcare Worker,78.0,177.4,24.8
4009,50,Female,Salesperson,69.5,157.6,28.0
4010,43,Male,Student,64.7,179.9,20.0
4011,56,Male,Student,98.8,194.2,26.2
4012,38,Male,Student,99.6,179.0,31.1
4013,59,Female,Manager,54.4,158.7,21.6
4014,58,Female,Manager,43.5,157.6,17.5
4015,26,Female,Unemployed,64.3,157.9,25.8
4016,41,Male,Software Engineer,67.4,187.8,19.1
4017,54,Female,Software Engineer,54.2,161.4,20.8
4018,58,Male,Manager,89.7,176.8,28.7
4019,34,Female,Salesperson,88.1,163.6,32.9
4020,41,Male,Healthcare Worker,65.4,180.8,20.0
4021,38,Male,Salesperson,73.3,185.9,21.2
4022,56,Male,Software Engineer,69.1,175.3,22.5
4023,58,Female,Manager,57.0,160.9,22.0
4024,56,Male,Healthcare Worker,104.6,177.5,33.2
4025,30,Female,Software Engineer,56.5,159.9,22.1
4026,28,Male,Student,70.3,175.6,22.8
4027,36,Male,Student,98.8,176.3,31.8
4028,28,Male,Student,81.9,173.8,27.1
4029,30,Female,Manager,80.3,166.7,28.9
4030,18,Female,Student,53.7,162.2,20.4
4031,57,Male,Student,62.4,168.1,22.1
4032,36,Male,Student,55.8,167.9,19.8
4033,29,Male,Teacher,84.3,173.2,28.1
4034,25,Female,Software Engineer,87.3,170.6,30.0
4035,25,Male,Manager,67.5,176.0,21.8
4036,29,Female,Student,57.8,158.9,22.9
4037,50,Female,Student,66.9,170.2,23.1
4038,43,Male,Software Engineer,52.2,172.7,17.5
4039,56,Female,Software Engineer,57.4,163.4,21.5
4040,45,Female,Student,81.0,170.1,28.0
4041,22,Female,Student,50.8,157.0,20.6
4042,25,Male,Healthcare Worker,77.7,176.6,24.9
4043,42,Male,Manager,63.1,184.2,18.6
4044,44,Male,Student,69.9,171.0,23.9
4045,40,Male,Student,69.5,177.8,22.0
4046,47,Male,Unemployed,57.9,174.5,19.0
4047,40,Male,Manager,89.0,178.0,28.1
4048,37,Female,Software Engineer,66.7,153.5,28.3
4049,35,Male,Manager,62.1,175.8,20.1
4050,35,Male,Salesperson,78.5,182.8,23.5
4051,19,Male,Salesperson,70.0,168.4,24.7
4052,21,Female,Software Engineer,38.5,153.6,16.3
4053,47,Female,Software Engineer,52.5,169.9,18.2
4054,50,Male,Student,84.3,166.8,30.3
4055,53,Male,Healthcare Worker,63.3,179.2,19.7
4056,35,Female,Manager,73.3,155.8,30.2
4057,54,Male,Student,55.0,172.9,18.4
4058,36,Male,Healthcare Worker,88.4,179.3,27.5
4059,45,Male,Healthcare Worker,73.1,177.9,23.1
4060,57,Male,Unemployed,70.4,172.3,23.7
